Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,high_pollution
25/12/2004,02.00.00,5.5,1431.0,,13.5,1100.0,503.0,553.0,154.0,1385.0,1913.0,9.5,66.2,0.7882,1
11/03/2004,00.00.00,1.2,1185.0,31.0,3.6,690.0,62.0,1462.0,77.0,1333.0,733.0,11.3,56.8,0.7603,0
20/02/2005,02.00.00,2.2,1228.0,,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53,1
22/06/2004,07.00.00,3.1,1181.0,,18.5,1255.0,332.0,632.0,106.0,2002.0,1334.0,18.2,55.8,1.1529,1
31/03/2004,09.00.00,2.2,1262.0,216.0,8.6,924.0,181.0,872.0,125.0,1576.0,1093.0,10.4,74.4,0.9384,1
11/02/2005,07.00.00,1.8,,,,,224.0,,152.0,,,,,,0
20/11/2004,05.00.00,0.6,692.0,,1.5,546.0,92.0,1347.0,70.0,697.0,500.0,9.0,23.1,0.2648,0
13/08/2004,17.00.00,1.0,870.0,,4.6,745.0,54.0,998.0,70.0,1400.0,472.0,34.0,25.2,1.314,0
02/07/2004,19.00.00,3.0,1051.0,,17.3,1220.0,201.0,739.0,161.0,1729.0,1077.0,31.4,18.5,0.8376,1
07/09/2004,19.00.00,4.1,1205.0,,19.9,1294.0,,579.0,,1744.0,1317.0,28.9,25.4,0.9933,1
10/10/2004,10.00.00,1.2,1074.0,,5.1,767.0,143.0,814.0,58.0,1489.0,796.0,24.3,61.6,1.8468,0
28/04/2004,14.00.00,3.2,1416.0,511.0,21.9,1348.0,169.0,684.0,126.0,1969.0,1330.0,27.7,26.5,0.9693,1
15/05/2004,14.00.00,1.3,916.0,,6.4,829.0,82.0,1124.0,75.0,1333.0,621.0,26.1,21.1,0.7023,0
08/08/2004,15.00.00,0.7,877.0,,3.0,655.0,27.0,1061.0,35.0,1471.0,444.0,33.0,37.3,1.8481,0
01/01/2005,17.00.00,3.0,1281.0,,12.1,1053.0,510.0,659.0,165.0,1192.0,1438.0,10.9,39.7,0.5166,1
22/12/2004,02.00.00,1.3,902.0,,5.0,761.0,222.0,1048.0,126.0,872.0,868.0,5.3,42.3,0.3806,0
09/08/2004,17.00.00,1.5,,,,,65.0,,75.0,,,,,,0
21/09/2004,22.00.00,1.5,1040.0,,8.1,903.0,145.0,782.0,92.0,1494.0,951.0,23.0,55.8,1.548,0
16/06/2004,16.00.00,2.3,1101.0,,12.2,1057.0,122.0,797.0,113.0,1772.0,863.0,33.0,26.0,1.2877,1
19/05/2004,01.00.00,0.7,940.0,,4.2,724.0,44.0,1012.0,68.0,1407.0,867.0,19.2,43.6,0.9591,0
26/12/2004,12.00.00,1.6,1124.0,,5.7,799.0,277.0,775.0,134.0,1231.0,969.0,12.8,65.5,0.964,0
23/03/2005,16.00.00,2.2,1216.0,,12.0,1050.0,361.0,564.0,149.0,1311.0,1244.0,23.3,23.8,0.6738,1
20/03/2005,20.00.00,4.0,1403.0,,14.8,1142.0,585.0,492.0,176.0,1518.0,1419.0,16.0,54.9,0.9934,1
24/10/2004,17.00.00,2.5,1277.0,,11.8,1043.0,306.0,614.0,99.0,1631.0,1155.0,25.0,50.1,1.563,1
29/03/2004,08.00.00,4.1,1326.0,743.0,19.7,1289.0,259.0,714.0,134.0,1806.0,1431.0,10.9,44.1,0.5748,1
12/08/2004,13.00.00,1.1,955.0,,5.1,766.0,58.0,898.0,58.0,1597.0,620.0,37.1,30.5,1.8962,0
19/07/2004,08.00.00,3.4,1403.0,,25.6,1443.0,313.0,508.0,142.0,2234.0,1811.0,25.2,38.6,1.2215,1
15/03/2005,11.00.00,3.1,1329.0,,13.2,1090.0,562.0,508.0,181.0,1401.0,1473.0,19.1,36.7,0.8044,1
31/05/2004,10.00.00,1.6,1111.0,,14.1,1120.0,161.0,839.0,121.0,1790.0,1141.0,25.6,33.3,1.0773,0
05/01/2005,20.00.00,3.3,1332.0,,14.9,1146.0,378.0,539.0,147.0,1523.0,1377.0,13.5,64.7,0.9971,1
25/04/2004,20.00.00,2.5,1085.0,204.0,8.2,907.0,133.0,976.0,101.0,1419.0,893.0,16.6,34.0,0.6353,1
08/05/2004,00.00.00,1.5,984.0,,6.4,829.0,99.0,1003.0,85.0,1516.0,787.0,13.3,61.8,0.9433,0
04/05/2004,09.00.00,3.2,1309.0,,16.2,1186.0,192.0,649.0,104.0,1973.0,1308.0,17.7,70.8,1.4171,1
12/11/2004,22.00.00,1.6,954.0,,5.9,807.0,208.0,833.0,115.0,1243.0,855.0,15.7,60.8,1.0769,0
26/06/2004,03.00.00,1.1,844.0,,4.9,759.0,,1005.0,,1409.0,848.0,19.5,42.3,0.9461,0
09/04/2004,21.00.00,2.1,,128.0,,,159.0,,107.0,,,,,,1
23/06/2004,22.00.00,2.8,1199.0,,15.1,1152.0,176.0,685.0,125.0,1897.0,1242.0,26.1,37.8,1.2575,1
24/02/2005,20.00.00,3.9,1367.0,,17.5,1225.0,551.0,485.0,265.0,1492.0,1628.0,6.3,74.9,0.7187,1
09/04/2004,01.00.00,1.8,,159.0,,,118.0,,97.0,,,,,,0
30/03/2005,18.00.00,3.4,1304.0,,17.1,1212.0,444.0,476.0,183.0,1585.0,1383.0,21.5,39.1,0.9914,1
04/11/2004,18.00.00,8.7,1882.0,,47.5,1920.0,1014.0,328.0,171.0,2609.0,2204.0,23.1,61.1,1.7082,1
30/03/2004,02.00.00,0.7,900.0,32.0,1.7,563.0,46.0,1402.0,73.0,1130.0,618.0,10.5,42.9,0.5442,0
24/04/2004,03.00.00,1.1,1022.0,113.0,5.8,802.0,,916.0,,1481.0,1078.0,15.7,53.6,0.9483,0
09/02/2005,19.00.00,3.9,,,,,415.0,,240.0,,,,,,1
27/09/2004,12.00.00,1.6,917.0,,8.3,910.0,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,0
15/03/2004,11.00.00,4.2,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,1
11/01/2005,14.00.00,3.6,1401.0,,18.8,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.8,56.3,0.8841,1
14/02/2005,01.00.00,1.6,1133.0,,6.0,811.0,215.0,708.0,136.0,1182.0,1031.0,10.1,58.9,0.7301,0
06/12/2004,16.00.00,2.7,1189.0,,15.6,1167.0,391.0,599.0,114.0,1541.0,1315.0,18.7,53.0,1.1322,1
19/12/2004,10.00.00,1.5,970.0,,6.2,819.0,224.0,923.0,101.0,959.0,926.0,5.0,48.8,0.429,0
02/12/2004,11.00.00,3.4,1308.0,,16.4,1191.0,685.0,537.0,137.0,1559.0,1523.0,15.4,63.9,1.1071,1
07/01/2005,17.00.00,3.6,1404.0,,16.5,1195.0,590.0,499.0,170.0,1501.0,1623.0,11.2,65.3,0.8639,1
26/03/2004,19.00.00,2.7,1168.0,267.0,12.4,1063.0,120.0,876.0,98.0,1540.0,944.0,10.4,48.0,0.6046,1
04/03/2005,18.00.00,3.6,1253.0,,13.3,1094.0,481.0,575.0,183.0,1327.0,1430.0,10.8,48.1,0.6235,1
01/10/2004,00.00.00,1.9,1176.0,,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,0
18/03/2005,06.00.00,0.8,960.0,,3.3,668.0,184.0,841.0,106.0,1038.0,878.0,7.2,68.6,0.6978,0
09/12/2004,14.00.00,1.8,1010.0,,7.1,863.0,265.0,915.0,95.0,1257.0,886.0,15.2,51.0,0.8762,0
08/01/2005,10.00.00,3.0,1219.0,,11.3,1026.0,462.0,604.0,133.0,1311.0,1329.0,8.9,66.7,0.7634,1
05/11/2004,11.00.00,4.6,1458.0,,24.2,1408.0,710.0,471.0,151.0,1889.0,1664.0,20.7,55.5,1.3414,1
14/12/2004,02.00.00,1.9,1066.0,,8.2,907.0,377.0,728.0,97.0,1174.0,1122.0,6.9,76.1,0.759,0
18/07/2004,06.00.00,0.7,935.0,,4.1,716.0,50.0,915.0,62.0,1415.0,877.0,20.2,48.5,1.1319,0
15/01/2005,03.00.00,1.6,979.0,,5.1,767.0,,827.0,,1041.0,908.0,3.3,82.6,0.645,0
06/02/2005,22.00.00,1.1,896.0,,2.6,627.0,158.0,1033.0,126.0,782.0,610.0,5.4,36.6,0.3304,0
01/12/2004,20.00.00,2.6,1090.0,,10.1,981.0,279.0,1513.0,113.0,1390.0,1044.0,11.8,76.1,1.0544,1
23/06/2004,10.00.00,3.2,1149.0,,16.4,1192.0,304.0,672.0,152.0,1944.0,1449.0,28.5,31.7,1.2144,1
02/02/2005,22.00.00,1.8,1084.0,,7.0,855.0,332.0,748.0,193.0,939.0,1446.0,5.8,42.0,0.3904,0
11/10/2004,02.00.00,0.5,825.0,,1.4,536.0,39.0,1203.0,32.0,1302.0,498.0,19.4,70.4,1.5663,0
02/04/2005,11.00.00,0.8,877.0,,2.7,632.0,138.0,993.0,95.0,834.0,421.0,17.0,26.1,0.5036,0
13/01/2005,03.00.00,1.6,1027.0,,6.3,824.0,,753.0,,1171.0,969.0,6.9,80.7,0.8054,0
13/05/2004,20.00.00,4.6,1428.0,,21.2,1329.0,250.0,594.0,141.0,2102.0,1602.0,19.1,52.3,1.1486,1
13/07/2004,16.00.00,1.7,905.0,,8.8,931.0,124.0,876.0,90.0,1460.0,776.0,28.3,21.3,0.8054,0
14/05/2004,09.00.00,3.3,1148.0,,13.6,1104.0,258.0,723.0,138.0,1713.0,1301.0,21.0,37.9,0.9313,1
08/03/2005,15.00.00,2.3,1002.0,,9.7,968.0,347.0,732.0,171.0,920.0,886.0,15.0,15.8,0.2678,1
15/06/2004,20.00.00,2.9,1083.0,,15.3,1157.0,160.0,742.0,127.0,1884.0,1072.0,26.8,35.1,1.2201,1
27/06/2004,20.00.00,2.0,1095.0,,10.5,996.0,111.0,799.0,120.0,1695.0,934.0,32.7,27.7,1.3439,1
14/01/2005,19.00.00,5.8,1512.0,,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9,77.1,0.8223,1
10/10/2004,02.00.00,1.4,1096.0,,8.1,903.0,107.0,732.0,52.0,1560.0,857.0,23.8,60.2,1.7515,0
26/01/2005,12.00.00,0.1,858.0,,2.7,634.0,189.0,1053.0,130.0,868.0,566.0,4.3,50.0,0.4199,0
23/06/2004,08.00.00,3.2,1224.0,,19.0,1268.0,295.0,605.0,110.0,2046.0,1478.0,21.7,49.6,1.2673,1
03/11/2004,11.00.00,3.4,1307.0,,19.3,1278.0,445.0,527.0,95.0,1767.0,1452.0,26.6,42.8,1.4713,1
30/04/2004,22.00.00,3.0,1371.0,212.0,14.6,1136.0,174.0,689.0,102.0,1927.0,1471.0,18.1,66.1,1.3579,1
14/12/2004,15.00.00,3.3,1383.0,,20.6,1314.0,524.0,785.0,188.0,1538.0,1793.0,16.7,47.3,0.8883,1
07/07/2004,04.00.00,0.4,828.0,,2.6,626.0,27.0,1073.0,45.0,1362.0,754.0,25.5,34.6,1.1096,0
01/07/2004,10.00.00,2.7,1246.0,,13.3,1093.0,261.0,667.0,149.0,1942.0,1357.0,31.6,39.4,1.7969,1
27/01/2005,22.00.00,1.4,902.0,,3.6,689.0,177.0,995.0,128.0,838.0,719.0,4.3,41.1,0.3451,0
21/10/2004,00.00.00,4.4,1481.0,,22.3,1359.0,486.0,467.0,105.0,1957.0,1518.0,21.7,69.7,1.7872,1
14/01/2005,12.00.00,3.1,1240.0,,14.7,1140.0,590.0,567.0,164.0,1388.0,1433.0,10.2,63.6,0.7928,1
05/05/2004,13.00.00,3.7,1303.0,,19.7,1288.0,202.0,618.0,114.0,2116.0,1236.0,16.8,66.8,1.2691,1
24/07/2004,03.00.00,0.8,973.0,,6.0,810.0,,820.0,,1599.0,1002.0,25.8,46.6,1.5269,0
24/11/2004,04.00.00,1.4,1023.0,,5.4,781.0,295.0,809.0,81.0,1195.0,1019.0,10.6,78.8,1.008,0
01/03/2005,16.00.00,1.0,830.0,,3.0,655.0,198.0,1045.0,113.0,710.0,467.0,4.1,28.6,0.2363,0
26/08/2004,02.00.00,0.6,805.0,,2.8,637.0,24.0,1048.0,35.0,1276.0,520.0,24.1,44.0,1.3034,0
02/08/2004,07.00.00,1.9,1193.0,,13.0,1085.0,146.0,610.0,110.0,1947.0,1097.0,25.7,58.9,1.9156,0
13/07/2004,15.00.00,1.3,843.0,,6.4,830.0,89.0,995.0,72.0,1339.0,577.0,30.1,19.4,0.8157,0
22/11/2004,08.00.00,2.4,1242.0,,16.2,1185.0,733.0,625.0,232.0,1297.0,1511.0,4.9,55.8,0.4882,1
25/04/2004,07.00.00,0.6,830.0,41.0,1.4,535.0,42.0,1496.0,50.0,1184.0,375.0,13.5,48.6,0.7487,0
17/03/2004,22.00.00,2.8,1444.0,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,1
24/06/2004,02.00.00,1.0,962.0,,5.3,778.0,35.0,929.0,44.0,1645.0,726.0,23.3,59.4,1.6753,0
31/07/2004,10.00.00,3.4,1272.0,,15.7,1170.0,215.0,620.0,160.0,1957.0,1347.0,32.8,33.4,1.633,1
17/11/2004,06.00.00,0.9,845.0,,2.0,583.0,138.0,1132.0,81.0,929.0,761.0,5.7,62.7,0.5801,0
29/10/2004,00.00.00,1.0,926.0,,4.3,727.0,119.0,925.0,65.0,1326.0,729.0,19.9,64.9,1.4905,0
09/03/2005,21.00.00,5.5,1510.0,,20.0,1297.0,679.0,458.0,192.0,1606.0,1945.0,10.6,58.8,0.7512,1
14/06/2004,17.00.00,2.7,1072.0,,12.2,1057.0,150.0,812.0,92.0,1820.0,885.0,24.2,39.2,1.1665,1
11/11/2004,04.00.00,1.1,930.0,,5.4,784.0,174.0,850.0,74.0,1151.0,902.0,7.6,81.2,0.8483,0
11/07/2004,23.00.00,1.5,1020.0,,8.7,929.0,134.0,805.0,108.0,1615.0,929.0,22.7,43.9,1.1962,0
09/08/2004,09.00.00,2.4,1168.0,,14.7,1138.0,16.0,585.0,5.0,1946.0,1336.0,27.7,52.5,1.9138,1
27/04/2004,15.00.00,2.7,1187.0,277.0,14.8,1142.0,149.0,840.0,110.0,1651.0,1011.0,25.7,23.8,0.7737,1
24/07/2004,02.00.00,1.4,1075.0,,9.9,973.0,79.0,695.0,74.0,1748.0,1231.0,26.4,44.5,1.5119,0
02/04/2004,06.00.00,1.1,1067.0,93.0,4.3,727.0,91.0,1055.0,82.0,1448.0,903.0,11.4,71.8,0.9671,0
11/02/2005,22.00.00,4.0,1428.0,,13.0,1085.0,550.0,526.0,213.0,1268.0,2023.0,8.3,53.3,0.5843,1
11/02/2005,09.00.00,5.9,,,,,700.0,,296.0,,,,,,1
13/03/2005,21.00.00,1.0,1189.0,,6.6,837.0,323.0,665.0,172.0,1204.0,1208.0,14.6,51.6,0.8508,0
18/03/2005,21.00.00,4.9,1477.0,,18.3,1247.0,643.0,456.0,241.0,1562.0,1733.0,15.5,48.3,0.8439,1
17/06/2004,18.00.00,3.6,1225.0,,19.4,1281.0,180.0,683.0,133.0,2082.0,1143.0,30.7,31.4,1.3686,1
12/04/2004,20.00.00,1.2,964.0,68.0,3.7,692.0,88.0,1176.0,82.0,1292.0,573.0,10.6,57.7,0.7362,0
09/04/2004,15.00.00,3.4,,337.0,,,243.0,,137.0,,,,,,1
23/03/2005,01.00.00,2.4,1049.0,,3.5,683.0,156.0,782.0,110.0,1190.0,796.0,15.6,61.6,1.0859,1
22/02/2005,08.00.00,3.8,1408.0,,16.7,1200.0,687.0,490.0,295.0,1523.0,1369.0,4.1,82.7,0.682,1
11/10/2004,10.00.00,3.4,1313.0,,17.1,1213.0,536.0,564.0,88.0,1789.0,1359.0,19.2,73.4,1.6192,1
15/06/2004,02.00.00,0.5,754.0,,1.4,535.0,21.0,1490.0,33.0,1335.0,435.0,20.7,48.3,1.168,0
16/05/2004,12.00.00,1.4,1021.0,,7.7,889.0,80.0,1022.0,82.0,1405.0,684.0,29.5,19.8,0.8013,0
22/05/2004,22.00.00,2.6,1321.0,,12.7,1075.0,101.0,757.0,85.0,1891.0,1017.0,20.6,50.5,1.2082,1
22/03/2005,06.00.00,0.7,939.0,,2.5,620.0,151.0,905.0,88.0,1095.0,813.0,10.9,69.2,0.9033,0
19/12/2004,20.00.00,4.7,1353.0,,16.2,1187.0,601.0,599.0,173.0,1424.0,1293.0,5.5,84.1,0.7657,1
13/12/2004,16.00.00,4.5,1520.0,,30.1,1552.0,801.0,568.0,198.0,1615.0,2104.0,16.0,38.6,0.6952,1
02/05/2004,23.00.00,2.0,1080.0,,8.3,910.0,153.0,923.0,121.0,1548.0,929.0,19.1,44.1,0.966,1
19/12/2004,08.00.00,1.0,847.0,,3.8,698.0,240.0,1034.0,110.0,905.0,815.0,2.5,59.3,0.4401,0
17/11/2004,21.00.00,4.9,1374.0,,19.0,1268.0,810.0,536.0,267.0,1531.0,1675.0,10.7,62.1,0.7972,1
10/03/2005,19.00.00,4.7,1198.0,,19.8,1291.0,603.0,531.0,219.0,1295.0,1527.0,14.5,18.3,0.2996,1
31/03/2005,03.00.00,0.6,904.0,,1.7,565.0,81.0,942.0,61.0,1144.0,752.0,13.1,72.5,1.0911,0
01/10/2004,12.00.00,3.7,1474.0,,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,1
06/08/2004,11.00.00,2.6,1218.0,,15.6,1168.0,206.0,607.0,117.0,2000.0,1451.0,29.3,48.4,1.9367,1
20/11/2004,18.00.00,4.6,1252.0,,22.3,1359.0,870.0,604.0,239.0,1380.0,1765.0,11.1,31.8,0.4187,1
26/12/2004,22.00.00,1.0,985.0,,3.8,701.0,159.0,877.0,106.0,1187.0,835.0,11.8,77.5,1.0741,0
17/01/2005,01.00.00,1.2,894.0,,3.5,682.0,147.0,991.0,110.0,881.0,770.0,6.0,46.0,0.4349,0
21/03/2004,01.00.00,2.1,1300.0,,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,1
26/01/2005,10.00.00,0.3,871.0,,2.8,638.0,219.0,1022.0,143.0,860.0,583.0,4.3,49.4,0.4136,0
07/02/2005,14.00.00,1.4,960.0,,5.4,784.0,219.0,842.0,149.0,868.0,643.0,12.0,21.9,0.3069,0
30/06/2004,09.00.00,2.9,1265.0,,17.0,1209.0,290.0,638.0,157.0,2015.0,1812.0,30.8,37.1,1.6169,1
07/08/2004,20.00.00,1.6,981.0,,8.4,917.0,78.0,740.0,93.0,1649.0,714.0,29.7,41.7,1.7081,0
10/01/2005,17.00.00,2.0,1372.0,,17.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,14.1,66.0,1.0539,1
27/09/2004,08.00.00,4.0,1209.0,,18.8,1262.0,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,1
20/12/2004,10.00.00,2.9,934.0,,5.0,766.0,269.0,878.0,111.0,1047.0,836.0,8.9,57.4,0.6575,1
12/05/2004,00.00.00,1.7,1122.0,,8.7,926.0,105.0,805.0,88.0,1619.0,1174.0,16.9,58.8,1.125,0
29/01/2005,10.00.00,1.1,879.0,,2.8,642.0,140.0,1027.0,101.0,836.0,545.0,2.5,51.0,0.3778,0
28/02/2005,11.00.00,0.9,809.0,,2.0,587.0,200.0,1084.0,123.0,744.0,434.0,3.1,43.3,0.3354,0
17/03/2005,00.00.00,1.6,1144.0,,6.3,826.0,221.0,661.0,147.0,1158.0,1300.0,14.7,48.0,0.7977,0
20/06/2004,10.00.00,1.2,,,,,53.0,,64.0,,,,,,0
20/03/2005,17.00.00,1.4,1153.0,,5.7,798.0,187.0,715.0,109.0,1184.0,678.0,21.5,35.7,0.905,0
11/11/2004,14.00.00,3.9,1252.0,,18.0,1240.0,678.0,564.0,178.0,1614.0,1277.0,13.2,68.4,1.0346,1
23/12/2004,06.00.00,1.2,874.0,,2.5,623.0,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,0
25/05/2004,14.00.00,2.4,1162.0,,18.5,1253.0,173.0,796.0,138.0,1595.0,1248.0,32.6,9.3,0.4499,1
22/03/2004,20.00.00,4.5,1425.0,624.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,1
07/09/2004,18.00.00,3.3,1120.0,,16.0,1181.0,,653.0,,1604.0,1028.0,31.1,21.0,0.9337,1
14/11/2004,01.00.00,0.8,774.0,,1.8,569.0,100.0,1222.0,58.0,984.0,434.0,11.4,54.6,0.7363,0
31/03/2004,23.00.00,1.2,1029.0,84.0,4.8,754.0,57.0,1098.0,79.0,1395.0,749.0,12.0,58.4,0.8164,0
06/05/2004,05.00.00,0.6,804.0,,2.3,604.0,48.0,1366.0,50.0,1357.0,420.0,13.2,64.6,0.9774,0
24/12/2004,22.00.00,5.4,,,,,487.0,,143.0,,,,,,1
28/03/2004,09.00.00,1.9,1163.0,127.0,7.5,880.0,133.0,959.0,83.0,1486.0,1073.0,12.5,50.1,0.7242,0
30/03/2004,12.00.00,3.7,1419.0,586.0,18.9,1267.0,219.0,742.0,138.0,1763.0,1490.0,20.8,22.5,0.5463,1
12/07/2004,05.00.00,0.5,835.0,,3.3,672.0,43.0,1053.0,43.0,1423.0,628.0,20.0,51.8,1.1967,0
07/02/2005,16.00.00,1.4,968.0,,5.0,765.0,227.0,843.0,156.0,863.0,692.0,12.0,24.3,0.3393,0
12/11/2004,21.00.00,3.8,1165.0,,12.6,1070.0,522.0,650.0,166.0,1467.0,1180.0,15.8,61.1,1.0856,1
09/12/2004,04.00.00,0.4,803.0,,0.7,466.0,33.0,1451.0,30.0,1034.0,449.0,14.8,65.5,1.0965,0
19/07/2004,11.00.00,2.1,1195.0,,15.1,1153.0,226.0,678.0,159.0,1732.0,1370.0,36.8,18.0,1.0945,1
16/03/2005,13.00.00,2.4,1250.0,,10.9,1012.0,343.0,585.0,173.0,1249.0,1192.0,26.1,20.8,0.6959,1
22/09/2004,03.00.00,0.5,826.0,,2.4,612.0,,1111.0,,1304.0,605.0,19.8,65.3,1.4894,0
26/10/2004,21.00.00,2.1,1076.0,,9.8,972.0,239.0,691.0,95.0,1506.0,1192.0,21.0,57.4,1.4098,1
11/12/2004,03.00.00,1.1,890.0,,3.6,688.0,,1015.0,,897.0,840.0,11.7,33.8,0.4623,0
10/10/2004,12.00.00,2.3,1228.0,,9.3,952.0,301.0,668.0,81.0,1622.0,1110.0,24.5,58.8,1.7838,1
04/06/2004,23.00.00,2.9,1120.0,,13.1,1088.0,,849.0,,1785.0,1067.0,21.7,44.7,1.1451,1
22/12/2004,03.00.00,0.9,833.0,,2.9,648.0,,1135.0,,814.0,760.0,5.1,43.5,0.3852,0
06/06/2004,06.00.00,0.7,827.0,,3.1,659.0,33.0,1115.0,46.0,1552.0,616.0,16.8,77.4,1.4739,0
17/12/2004,01.00.00,4.3,,,,,798.0,,161.0,,,,,,1
31/07/2004,07.00.00,1.0,948.0,,6.4,829.0,68.0,801.0,71.0,1600.0,926.0,24.0,53.4,1.5748,0
01/08/2004,20.00.00,1.5,1088.0,,9.2,948.0,69.0,743.0,77.0,1667.0,766.0,30.7,38.7,1.678,0
20/01/2005,22.00.00,2.1,1137.0,,7.0,856.0,264.0,758.0,132.0,1032.0,1338.0,8.1,49.9,0.5417,1
12/01/2005,09.00.00,4.1,1515.0,,20.1,1298.0,822.0,434.0,138.0,1706.0,1669.0,8.9,76.5,0.8767,1
20/12/2004,20.00.00,4.0,978.0,,11.5,1031.0,341.0,765.0,149.0,1066.0,968.0,7.9,37.1,0.3974,1
16/05/2004,18.00.00,1.8,1242.0,,9.9,973.0,99.0,856.0,106.0,1632.0,819.0,26.8,33.5,1.1602,0
22/02/2005,18.00.00,2.4,1146.0,,10.2,985.0,304.0,650.0,206.0,1236.0,952.0,5.8,72.5,0.6718,1
13/11/2004,09.00.00,2.1,1169.0,,10.7,1003.0,350.0,665.0,128.0,1409.0,1126.0,15.6,62.0,1.0904,1
18/11/2004,14.00.00,3.2,1271.0,,15.3,1157.0,384.0,572.0,187.0,1483.0,1353.0,18.8,49.2,1.0548,1
28/03/2004,20.00.00,1.8,1093.0,115.0,5.5,789.0,105.0,1102.0,103.0,1329.0,788.0,13.4,43.2,0.6623,0
03/01/2005,00.00.00,3.0,,,,,436.0,,149.0,,,,,,1
15/04/2004,14.00.00,4.0,1418.0,542.0,19.5,1282.0,231.0,681.0,129.0,1890.0,1418.0,19.2,35.7,0.7826,1
20/06/2004,19.00.00,2.5,,,,,96.0,,105.0,,,,,,1
19/06/2004,02.00.00,0.6,861.0,,4.3,729.0,39.0,1043.0,62.0,1528.0,689.0,23.8,47.3,1.3783,0
07/06/2004,16.00.00,2.3,1022.0,,15.2,1155.0,172.0,871.0,113.0,1840.0,979.0,34.3,19.4,1.0279,1
12/04/2004,07.00.00,0.5,865.0,36.0,0.9,494.0,39.0,1613.0,53.0,1185.0,367.0,13.5,50.1,0.7706,0
16/03/2005,10.00.00,4.3,1425.0,,16.0,1178.0,735.0,468.0,202.0,1477.0,1761.0,15.9,42.2,0.7553,1
12/03/2005,11.00.00,0.7,1180.0,,6.7,846.0,246.0,646.0,137.0,1206.0,791.0,14.2,51.5,0.8313,0
28/10/2004,09.00.00,3.5,1291.0,,20.0,1296.0,667.0,529.0,97.0,1752.0,1432.0,16.7,73.8,1.3886,1
31/01/2005,12.00.00,3.1,1112.0,,12.8,1078.0,563.0,683.0,261.0,1028.0,1426.0,11.9,18.6,0.2581,1
30/05/2004,13.00.00,0.1,771.0,,2.6,626.0,34.0,1502.0,41.0,1210.0,430.0,29.1,19.6,0.7771,0
23/04/2004,16.00.00,4.6,1497.0,698.0,25.8,1449.0,281.0,679.0,186.0,1985.0,1532.0,29.5,20.1,0.8136,1
17/03/2004,20.00.00,6.7,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133,1
08/07/2004,07.00.00,2.2,1296.0,,16.9,1208.0,231.0,603.0,115.0,1914.0,1593.0,25.9,37.4,1.2289,1
20/03/2005,19.00.00,2.9,1370.0,,12.7,1072.0,398.0,535.0,155.0,1428.0,1233.0,17.3,47.8,0.9363,1
30/04/2004,17.00.00,4.5,1487.0,454.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,1.3353,1
14/05/2004,05.00.00,1.2,983.0,,6.5,833.0,116.0,894.0,102.0,1524.0,1012.0,16.0,58.3,1.0481,0
12/06/2004,01.00.00,0.9,924.0,,6.6,839.0,57.0,957.0,68.0,1453.0,849.0,23.5,32.7,0.9349,0
31/10/2004,20.00.00,4.1,1423.0,,20.6,1314.0,501.0,508.0,89.0,1912.0,1466.0,20.8,70.9,1.7203,1
02/11/2004,22.00.00,3.7,1258.0,,19.1,1272.0,454.0,541.0,77.0,1804.0,1325.0,19.3,70.8,1.5728,1
13/06/2004,06.00.00,0.4,797.0,,1.5,543.0,25.0,1466.0,37.0,1347.0,410.0,21.6,48.1,1.2259,0
24/01/2005,11.00.00,0.6,955.0,,5.4,783.0,240.0,844.0,151.0,976.0,845.0,10.0,40.6,0.4971,0
19/06/2004,23.00.00,2.4,,,,,125.0,,113.0,,,,,,1
07/06/2004,18.00.00,2.8,1056.0,,19.0,1268.0,187.0,786.0,108.0,1896.0,1111.0,30.5,24.2,1.0386,1
02/09/2004,03.00.00,0.6,832.0,,3.1,661.0,,977.0,,1312.0,766.0,22.7,51.3,1.3977,0
16/04/2004,13.00.00,4.3,1559.0,535.0,18.9,1267.0,230.0,653.0,149.0,2047.0,1373.0,15.7,62.5,1.1092,1
